#timestamp x y z qx qy qz qw
1720108147.804363 -5.514276 -3.071682 0.000000 0.000000 0.000000 0.150500 0.988610
1720108148.160271 -5.579498 -3.121608 0.000000 0.000000 0.000000 0.204615 0.978842
1720108148.591551 -5.681500 -3.149358 0.000000 0.000000 0.000000 0.242600 0.970127
1720108148.984631 -5.783535 -3.203210 0.000000 0.000000 0.000000 0.276330 0.961063
1720108149.340369 -5.855947 -3.304991 0.000000 0.000000 0.000000 0.307710 0.951480
1720108149.733345 -5.932470 -3.362084 0.000000 0.000000 0.000000 0.350316 0.936632
1720108150.086328 -6.032831 -3.405586 0.000000 0.000000 0.000000 0.377061 0.926189
1720108150.441286 -6.095335 -3.496511 0.000000 0.000000 0.000000 0.410187 0.912002
1720108152.014867 -6.117502 -3.524801 0.000000 0.000000 0.000000 0.457065 0.889433
1720108152.330093 -6.116731 -3.523347 0.000000 0.000000 0.000000 0.503144 0.864203
1720108152.645325 -6.121665 -3.504407 0.000000 0.000000 0.000000 0.547977 0.836494
1720108152.918738 -6.124763 -3.486423 0.000000 0.000000 0.000000 0.593713 0.804677
1720108153.154590 -6.121621 -3.478866 0.000000 0.000000 0.000000 0.633980 0.773349
1720108153.390550 -6.115499 -3.474209 0.000000 0.000000 0.000000 0.673366 0.739309
1720108153.626455 -6.115611 -3.459671 0.000000 0.000000 0.000000 0.710271 0.703929
1720108153.861850 -6.118187 -3.445371 0.000000 0.000000 0.000000 0.745117 0.666934
1720108154.142911 -6.124910 -3.434774 0.000000 0.000000 0.000000 0.780058 0.625708
1720108154.413019 -6.131246 -3.417527 0.000000 0.000000 0.000000 0.817370 0.576113
1720108154.649289 -6.130768 -3.405535 0.000000 0.000000 0.000000 0.847450 0.530875
1720108154.885119 -6.138089 -3.390644 0.000000 0.000000 0.000000 0.874164 0.485630
1720108155.121053 -6.147749 -3.388964 0.000000 0.000000 0.000000 0.896789 0.442459
1720108155.356929 -6.156910 -3.380652 0.000000 0.000000 0.000000 0.918028 0.396516
1720108155.592815 -6.164037 -3.369287 0.000000 0.000000 0.000000 0.938037 0.346535
1720108155.986327 -6.179283 -3.358293 0.000000 0.000000 0.000000 0.964582 0.263784
1720108156.222094 -6.189343 -3.360006 0.000000 0.000000 0.000000 0.977706 0.209979
1720108156.458147 -6.202933 -3.344759 0.000000 0.000000 0.000000 0.988221 0.153036
1720108156.739238 -6.224822 -3.326991 0.000000 0.000000 0.000000 0.995727 0.092343
1720108156.975547 -6.244202 -3.326748 0.000000 0.000000 0.000000 0.999229 0.039262
1720108157.211367 -6.249722 -3.323125 0.000000 0.000000 0.000000 0.999797 -0.020139
