#timestamp x y z qx qy qz qw
1720446778.058939 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.099332 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.137573 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.178191 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.216203 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.257120 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.295161 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.335744 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.373737 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.414692 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.452289 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.493263 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.531125 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.572256 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.609689 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.651106 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.688586 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.729960 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.767348 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.808596 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.846149 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.887525 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.924676 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446778.966334 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.003460 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.045243 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.082265 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.124089 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.160568 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.203126 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.239672 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.281693 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.318218 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.360388 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.396873 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.439253 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.475608 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.518276 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.554576 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.597051 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.632997 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.675886 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.712281 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.754564 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.790459 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.831472 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.869198 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.912293 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
1720446779.947801 -6.497396 -3.909239 0.000000 0.000000 0.000000 0.963146 -0.268981
