#timestamp x y z qx qy qz qw
1720108086.199424 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.254038 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.333114 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.411665 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.490488 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.569177 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.647851 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.726622 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.805184 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.884190 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108086.963050 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.041533 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.119566 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.199173 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.278008 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.356685 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.435352 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.514285 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.592935 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.671552 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.750477 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.829048 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.907849 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108087.986539 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.065535 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.144050 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.222712 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.301580 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.379740 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.458850 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.537711 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.616290 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.695009 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.769408 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.852523 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108088.930962 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.031025 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.088589 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.167271 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.245856 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.324841 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.403396 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.482241 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.560998 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.639709 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.718374 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.797166 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.875775 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108089.954684 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.033399 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.112186 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.190745 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.269566 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.348319 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.427101 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.505818 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.584404 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.663111 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.741994 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.820731 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.899433 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108090.977157 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.056736 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.135509 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.214348 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.293058 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.371711 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.450474 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.529292 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.607657 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.686583 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.765270 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.844143 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108091.922637 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.001371 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.079930 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.158872 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.237478 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.316200 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.394878 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.473598 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.552421 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.631149 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.709756 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.788614 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.867172 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108092.945910 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.024673 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.103233 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.260597 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.339100 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.418048 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.496533 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.575427 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.653991 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.732721 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.811303 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.889955 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108093.968676 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.047327 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.126114 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.204818 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.306865 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.362056 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.440498 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.519563 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.598286 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.676919 -2.613773 -2.045351 0.000000 0.000000 0.000000 0.014717 0.999892
1720108094.755673 -2.613848 -2.045353 0.000000 0.000000 0.000000 0.014829 0.999890
1720108094.834311 -2.614734 -2.045380 0.000000 0.000000 0.000000 0.015569 0.999879
1720108094.912951 -2.616285 -2.045429 0.000000 0.000000 0.000000 0.017598 0.999845
1720108094.991751 -2.619240 -2.045534 0.000000 0.000000 0.000000 0.018717 0.999825
1720108095.070485 -2.623196 -2.045682 0.000000 0.000000 0.000000 0.019786 0.999804
1720108095.148900 -2.627895 -2.045870 0.000000 0.000000 0.000000 0.021591 0.999767
1720108095.227707 -2.632707 -2.046081 0.000000 0.000000 0.000000 0.023857 0.999715
1720108095.306553 -2.637401 -2.046305 0.000000 0.000000 0.000000 0.025765 0.999668
1720108095.385193 -2.641973 -2.046542 0.000000 0.000000 0.000000 0.027934 0.999610
1720108095.463801 -2.646409 -2.046793 0.000000 0.000000 0.000000 0.030682 0.999529
1720108095.542538 -2.650681 -2.047056 0.000000 0.000000 0.000000 0.033211 0.999448
1720108095.621188 -2.654793 -2.047330 0.000000 0.000000 0.000000 0.035772 0.999360
1720108095.699805 -2.658953 -2.047629 0.000000 0.000000 0.000000 0.038268 0.999268
1720108095.778455 -2.663095 -2.047949 0.000000 0.000000 0.000000 0.040619 0.999175
1720108095.856858 -2.667133 -2.048279 0.000000 0.000000 0.000000 0.043424 0.999057
1720108095.935802 -2.671260 -2.048641 0.000000 0.000000 0.000000 0.046479 0.998919
1720108096.014433 -2.675488 -2.049037 0.000000 0.000000 0.000000 0.049797 0.998759
1720108096.093041 -2.679631 -2.049453 0.000000 0.000000 0.000000 0.053280 0.998580
1720108096.171844 -2.683895 -2.049911 0.000000 0.000000 0.000000 0.057040 0.998372
1720108096.250650 -2.688280 -2.050417 0.000000 0.000000 0.000000 0.060430 0.998172
1720108096.329174 -2.693307 -2.051031 0.000000 0.000000 0.000000 0.064297 0.997931
1720108096.407769 -2.698879 -2.051754 0.000000 0.000000 0.000000 0.068596 0.997645
1720108096.486572 -2.704824 -2.052579 0.000000 0.000000 0.000000 0.073344 0.997307
1720108096.565106 -2.710707 -2.053452 0.000000 0.000000 0.000000 0.077701 0.996977
1720108096.643898 -2.716673 -2.054391 0.000000 0.000000 0.000000 0.082654 0.996578
1720108096.722624 -2.722486 -2.055366 0.000000 0.000000 0.000000 0.087280 0.996184
1720108096.801255 -2.728801 -2.056479 0.000000 0.000000 0.000000 0.090288 0.995916
1720108096.877486 -2.735587 -2.057714 0.000000 0.000000 0.000000 0.090771 0.995872
1720108096.958794 -2.743258 -2.059121 0.000000 0.000000 0.000000 0.090270 0.995917
1720108097.037425 -2.750821 -2.060500 0.000000 0.000000 0.000000 0.089105 0.996022
1720108097.116189 -2.758276 -2.061843 0.000000 0.000000 0.000000 0.087840 0.996135
1720108097.194885 -2.765775 -2.063175 0.000000 0.000000 0.000000 0.086523 0.996250
1720108097.273719 -2.773275 -2.064487 0.000000 0.000000 0.000000 0.085025 0.996379
1720108097.352420 -2.780812 -2.065779 0.000000 0.000000 0.000000 0.082966 0.996552
1720108097.430970 -2.788271 -2.067029 0.000000 0.000000 0.000000 0.080975 0.996716
1720108097.509773 -2.795806 -2.068258 0.000000 0.000000 0.000000 0.078645 0.996903
1720108097.588691 -2.803375 -2.069458 0.000000 0.000000 0.000000 0.076480 0.997071
1720108097.667308 -2.810931 -2.070623 0.000000 0.000000 0.000000 0.074204 0.997243
1720108097.745992 -2.818516 -2.071754 0.000000 0.000000 0.000000 0.071675 0.997428
1720108097.824767 -2.826116 -2.072847 0.000000 0.000000 0.000000 0.069189 0.997604
1720108097.903245 -2.833612 -2.073892 0.000000 0.000000 0.000000 0.066889 0.997760
1720108097.981976 -2.841141 -2.074904 0.000000 0.000000 0.000000 0.064491 0.997918
1720108098.060683 -2.848692 -2.075880 0.000000 0.000000 0.000000 0.061885 0.998083
1720108098.139246 -2.856192 -2.076813 0.000000 0.000000 0.000000 0.059613 0.998222
1720108098.240478 -2.865846 -2.077960 0.000000 0.000000 0.000000 0.056299 0.998414
1720108098.296631 -2.871142 -2.078561 0.000000 0.000000 0.000000 0.054670 0.998504
1720108098.375365 -2.878756 -2.079392 0.000000 0.000000 0.000000 0.052083 0.998643
1720108098.453956 -2.886284 -2.080177 0.000000 0.000000 0.000000 0.049636 0.998767
1720108098.532538 -2.893827 -2.080928 0.000000 0.000000 0.000000 0.047680 0.998863
1720108098.611163 -2.901262 -2.081638 0.000000 0.000000 0.000000 0.045716 0.998954
1720108098.689903 -2.908806 -2.082329 0.000000 0.000000 0.000000 0.043602 0.999049
1720108098.768450 -2.916270 -2.082978 0.000000 0.000000 0.000000 0.041305 0.999147
1720108098.847030 -2.923562 -2.083580 0.000000 0.000000 0.000000 0.039251 0.999229
1720108098.925992 -2.931010 -2.084165 0.000000 0.000000 0.000000 0.037347 0.999302
