1.474945466867494115e-01,5.022503875155095443e-01,2.716016551300487247e+00
1.518978577231938909e-01,5.022069903366965793e-01,2.715781872624541293e+00
1.563000107171733655e-01,5.021623246314430578e-01,2.715540334145408519e+00
1.607009725313106874e-01,5.021163914190145405e-01,2.715291941374966989e+00
1.651007100734251942e-01,5.020691917470967436e-01,2.715036699978780721e+00
1.694991902977595888e-01,5.020207266917287026e-01,2.714774615775739086e+00
1.738963802062032660e-01,5.019709973572350492e-01,2.714505694737692210e+00
1.782922468495112545e-01,5.019200048761562893e-01,2.714229942989074384e+00
1.826867573285184954e-01,5.018677504091778596e-01,2.713947366806515493e+00
1.870798787953505682e-01,5.018142351450572969e-01,2.713657972618454206e+00
1.914715784546289212e-01,5.017594603005486320e-01,2.713361767004723202e+00
1.958618235646723549e-01,5.017034271203270057e-01,2.713058756696146379e+00
2.002505814386932592e-01,5.016461368769100648e-01,2.712748948574109420e+00
2.046378194459891053e-01,5.015875908705784703e-01,2.712432349670133025e+00
2.090235050131294958e-01,5.015277904292942956e-01,2.712108967165430151e+00
1.474516172987790086e-01,5.065191038244413191e-01,2.715226034424548462e+00
1.518536543551824713e-01,5.064753632750520485e-01,2.714991560586216490e+00
1.562545343777839435e-01,5.064303441553962282e-01,2.714750232895289717e+00
1.606542242577612412e-01,5.063840474922101098e-01,2.714502056855647716e+00
1.650526909314231350e-01,5.063364743408582669e-01,2.714247038124637079e+00
1.694499013814347310e-01,5.062876257852669815e-01,2.713985182512708594e+00
1.738458226380387439e-01,5.062375029378558544e-01,2.713716495983054422e+00
1.782404217802728563e-01,5.061861069394681945e-01,2.713440984651233290e+00
1.826336659371825821e-01,5.061334389592986316e-01,2.713158654784784130e+00
1.870255222890295499e-01,5.060795001948202865e-01,2.712869512802831728e+00
1.914159580684960116e-01,5.060242918717091642e-01,2.712573565275687937e+00
1.958049405618834393e-01,5.059678152437672161e-01,2.712270818924431115e+00
2.001924371103082911e-01,5.059100715928441794e-01,2.711961280620495796e+00
2.045784151108909210e-01,5.058510622287568648e-01,2.711644957385231702e+00
2.089628420179415469e-01,5.057907884892073325e-01,2.711321856389471652e+00
2.133456853441393630e-01,5.057292517396991816e-01,2.710991984953080358e+00
2.177269126617085715e-01,5.056664533734528399e-01,2.710655350544497910e+00
2.221064916035870307e-01,5.056023948113174127e-01,2.710311960780272589e+00
1.474083500498490906e-01,5.107840786853280468e-01,2.714429296057858654e+00
1.518091030930437957e-01,5.107399957121425693e-01,2.714195028548620492e+00
1.562087001184470081e-01,5.106946241523794283e-01,2.713953913180761290e+00
1.606071080459999800e-01,5.106479650402089288e-01,2.713705955450110174e+00
1.650042938407089155e-01,5.106000194386375313e-01,2.713451161005738577e+00
1.694002245138688800e-01,5.105507884394410167e-01,2.713189535649604966e+00
1.737948671242829923e-01,5.105002731630944313e-01,2.712921085336184035e+00
1.781881887794783959e-01,5.104484747587039184e-01,2.712645816172100766e+00
1.825801566369170681e-01,5.103953944039322232e-01,2.712363734415738747e+00
1.869707379052026885e-01,5.103410333049265279e-01,2.712074846476852930e+00
1.913598998452828437e-01,5.102853926962410691e-01,2.711779158916161947e+00
1.957476097716470131e-01,5.102284738407613096e-01,2.711476678444941779e+00
2.001338350535193100e-01,5.101702780296236694e-01,2.711167411924602533e+00
2.045185431160467804e-01,5.101108065821353676e-01,2.710851366366258564e+00
2.089017014414830953e-01,5.100500608456917107e-01,2.710528548930292825e+00
2.132832775703661921e-01,5.099880421956916043e-01,2.710198966925905673e+00
