1.704207569580893633e+01,1.553372648810339562e+01,8.721762817114184774e-01
1.704328892958230313e+01,1.554686105223506942e+01,8.698395867217841859e-01
1.704649113033287477e+01,1.554731422897934578e+01,8.695810914908559397e-01
1.704969863841267497e+01,1.554776460383788361e+01,8.693227814489596916e-01
1.705098409561650641e+01,1.556089869873503773e+01,8.669821025546249338e-01
1.705421635629627630e+01,1.556134537595441536e+01,8.667230379670383122e-01
1.705555488277985887e+01,1.557447962308502198e+01,8.643793458882363945e-01
1.705881199463051701e+01,1.557492248946934765e+01,8.641195407566482078e-01
1.706207446704764408e+01,1.557536244990699537e+01,8.638599357896370456e-01
1.706348584315184524e+01,1.558849566605560355e+01,8.615123215791826716e-01
1.706677329033589530e+01,1.558893165643642753e+01,8.612519966102927249e-01
1.707006612457660566e+01,1.558936467984214858e+01,8.609918808549761327e-01
1.707336434678236969e+01,1.558979472006489964e+01,8.607319770612924525e-01
1.707666795778959923e+01,1.559022176085601252e+01,8.604722879883995867e-01
1.707997695836223784e+01,1.559064578592619910e+01,8.602128164065493410e-01
1.708329134919126346e+01,1.559106677894574489e+01,8.599535650970817624e-01
1.708661113089419814e+01,1.559148472354470094e+01,8.596945368524206987e-01
1.708993630401461772e+01,1.559189960331308100e+01,8.594357344760652495e-01
1.704223398259659916e+01,1.553312415645619993e+01,8.683659991449800275e-01
1.704344749511303547e+01,1.554625512231721984e+01,8.660097582350865242e-01
1.704664927364238380e+01,1.554670735760565137e+01,8.657485257984922633e-01
1.704985635677394384e+01,1.554715679078991641e+01,8.654874791170572568e-01
1.705114207709839036e+01,1.556028727022029479e+01,8.631272079200442704e-01
1.705437390546219234e+01,1.556073300122642777e+01,8.628653958726726358e-01
1.705571268387825512e+01,1.557386362009848035e+01,8.605020766899642570e-01
1.705896935596590680e+01,1.557430553577522048e+01,8.602395133718814257e-01
1.706223138583007426e+01,1.557474454534512809e+01,8.599771508932911868e-01
1.706364299781425942e+01,1.558787411619731600e+01,8.576098635771125522e-01
1.706692999489119345e+01,1.558830915128606165e+01,8.573467705106133652e-01
1.707022237619950999e+01,1.558874121927613210e+01,8.570838873992328022e-01
1.707352014263994278e+01,1.558917030397225822e+01,8.568212170124496208e-01
1.707682329504125462e+01,1.558959638913844969e+01,8.565587621309351807e-01
1.708013183415978631e+01,1.559001945849818327e+01,8.562965255465488923e-01
1.708344576067893783e+01,1.559043949573459642e+01,8.560345100623332204e-01
1.708676507520868171e+01,1.559085648449067563e+01,8.557727184925079111e-01
1.709008977828508336e+01,1.559127040836945000e+01,8.555111536624635526e-01
1.704239298076720743e+01,1.553251712285627484e+01,8.645579686420831189e-01
1.704360677087355924e+01,1.554564446239058029e+01,8.621821965772817897e-01
1.704680812286736469e+01,1.554609574890849366e+01,8.619182317718045994e-01
1.705001477671324750e+01,1.554654423310372380e+01,8.616544532934602429e-01
1.705130075885980290e+01,1.555967106888252083e+01,8.592746046616790423e-01
1.705453215050453153e+01,1.556011584632865485e+01,8.590100500300513753e-01
1.705587117945007947e+01,1.557324280866130017e+01,8.566271186868597010e-01
1.705912740730533628e+01,1.557368376625210971e+01,8.563618020906589301e-01
1.706238899012354793e+01,1.557412181757634784e+01,8.560966870145727547e-01
1.706380083643587042e+01,1.558724771472403248e+01,8.537097416387371407e-01
1.706708737884555660e+01,1.558768178711179786e+01,8.534438854214477788e-01
1.707037930263748393e+01,1.558811289227804231e+01,8.531782399064335998e-01
1.707367660870465187e+01,1.558854101404019943e+01,8.529128078845507055e-01
1.707697929786814584e+01,1.558896613617506333e+01,8.526475921579430572e-01
1.708028737087663984e+01,1.558938824241898047e+01,8.523825955400357035e-01
1.708360082840589556e+01,1.558980731646804685e+01,8.521178208555315603e-01
1.708691967105829335e+01,1.559022334197828386e+01,8.518532709404040837e-01
1.709024389936232780e+01,1.559063630256585853e+01,8.515889486418914966e-01
1.704453424568059816e+01,1.551923482809209887e+01,8.628806198528027327e-01
1.704376675520094864e+01,1.554502908111488857e+01,8.583569197061031719e-01
1.704696767634960963e+01,1.554547941157403201e+01,8.580902274050516976e-01
1.705017389657714233e+01,1.554592693949194526e+01,8.578237220089892645e-01
1.705146013924488102e+01,1.555905010349926343e+01,8.554243109262993361e-01
1.705469108977235138e+01,1.555949392006533927e+01,8.551570186227404058e-01
1.705603036784216542e+01,1.557261719764308694e+01,8.527544901789929632e-01
1.705928614700069446e+01,1.557305718979652909e+01,8.524864252500807815e-01
1.706254727828508067e+01,1.557349427552412635e+01,8.522185625276466059e-01
1.706395935737175762e+01,1.558661647062519684e+01,8.498119742554788303e-01
1.706724544055933990e+01,1.558704957293024762e+01,8.495433598715170787e-01
1.707053690225621168e+01,1.558747970789171333e+01,8.492749569426318867e-01
1.707383374334760262e+01,1.558790685933982800e+01,8.490067682810171767e-01
1.707713596464684613e+01,1.558833101106427499e+01,8.487387967102467679e-01
1.708044356689489973e+01,1.558875214681437882e+01,8.484710450652699354e-01
1.708375655075984412e+01,1.558917025029929349e+01,8.482035161924070810e-01
1.708707491683641067e+01,1.558958530518819252e+01,8.479362129493426270e-01
1.709039866564546628e+01,1.558999729511047150e+01,8.476691382051196877e-01
1.704469395398996312e+01,1.551862113559115031e+01,8.590939250784570547e-01
1.704392744642326107e+01,1.554440898721284370e+01,8.545339455231545367e-01
1.704712793242191538e+01,1.554485835435156815e+01,8.542645306361609236e-01
1.705033371470324965e+01,1.554530491873053677e+01,8.539953032379323794e-01
1.705162021658885152e+01,1.555842438291183782e+01,8.515763448036910432e-01
1.705485072160584181e+01,1.555886723130466542e+01,8.513063197771184587e-01
1.705619024739249667e+01,1.557198679597783197e+01,8.488842094087926116e-01
1.705944557339507384e+01,1.557242581536955228e+01,8.486134011293997581e-01
1.706270624866294128e+01,1.557286192817667647e+01,8.483427957486258109e-01
1.706411855896826069e+01,1.558598039295545590e+01,8.459165798602481523e-01
1.706740417838420854e+01,1.558641251782341364e+01,8.456452123308213498e-01
1.707069517341275855e+01,1.558684167522654462e+01,8.453740570149534950e-01
1.707399154493130666e+01,1.558726784900798989e+01,8.451031167461335869e-01
1.707729329374539162e+01,1.558769102297042863e+01,8.448323943693238913e-01
1.708060042058819405e+01,1.558811118087626291e+01,8.445618927409558330e-01
1.708391292612007106e+01,1.558852830644781484e+01,8.442916147289238893e-01
1.708723081092803753e+01,1.558894238336751314e+01,8.440215632125807055e-01
1.709055407552529360e+01,1.558935339527809205e+01,8.437517410827304332e-01
1.704485436555847855e+01,1.551800278773798070e+01,8.553095255580067668e-01
1.704408884285957271e+01,1.554378418946975415e+01,8.507132918735363925e-01
1.704728888940817200e+01,1.554423258605318559e+01,8.504411593463553354e-01
1.705049422942032322e+01,1.554467817965840304e+01,8.501692148976709440e-01
1.705178098921807361e+01,1.555779391602496275e+01,8.477307243262790504e-01
1.705501104433637494e+01,1.555823578897839177e+01,8.474579715619990905e-01
1.705635081643024620e+01,1.557135161266356604e+01,8.450162945606640719e-01
1.705960568482282014e+01,1.557178965199647180e+01,8.447427479496393277e-01
1.706286589959669442e+01,1.557222478458659154e+01,8.444694049351866294e-01
1.706427843956302937e+01,1.558533949083428993e+01,8.420235768270554200e-01
1.706756359066319817e+01,1.558577063093830439e+01,8.417494612102528473e-01
1.707085411445560297e+01,1.558619880345712261e+01,8.414755585712052621e-01
1.707415001180975622e+01,1.558662399224689743e+01,8.412018717646556620e-01
1.707745128352334874e+01,1.558704618112340690e+01,8.409284036569131260e-01
1.708075793032174161e+01,1.558746535386223897e+01,8.406551571258470412e-01
1.708406995285749730e+01,1.558788149419898517e+01,8.403821350608841056e-01
1.708738735170988221e+01,1.558829458582943417e+01,8.401093403630012224e-01
1.709071012738436579e+01,1.558870461240977079e+01,8.398367759447191716e-01
1.704501547870642142e+01,1.551737979327578110e+01,8.515274388878633083e-01
1.704425094282006370e+01,1.554315469673318617e+01,8.468949765454756307e-01
1.704745054562341267e+01,1.554360211555339610e+01,8.466201313597807587e-01
1.705065543904830250e+01,1.554404673117704938e+01,8.463454748483048018e-01
1.705194245545011711e+01,1.555715871180640164e+01,8.438874674687514288e-01
1.705517205628657607e+01,1.555759960208149373e+01,8.436119919882523188e-01
1.705651207327585439e+01,1.557071165676197388e+01,8.411507637606095988e-01
1.705976647960957848e+01,1.557114870876641000e+01,8.408744838732121751e-01
1.706302622941727520e+01,1.557158285387048124e+01,8.405984082861860385e-01
1.706443899748510162e+01,1.558469377344565387e+01,8.381329834706269244e-01
1.706772367573077176e+01,1.558512392148657000e+01,8.378561248612083068e-01
1.707101372372470394e+01,1.558555110182284764e+01,8.375794799994892292e-01
1.707430914232848096e+01,1.558597529832375095e+01,8.373030517614239443e-01
1.707760993233188174e+01,1.558639649481825806e+01,8.370268430346247124e-01
1.708091609445239811e+01,1.558681467509524765e+01,8.367508567183575829e-01
1.708422762933475525e+01,1.558722982290368719e+01,8.364750957235371764e-01
1.708754453755040004e+01,1.558764192195283371e+01,8.361995629727205781e-01
1.709086681959703924e+01,1.558805095591242207e+01,8.359242614001015648e-01
1.704319858394086040e+01,1.552941172858683316e+01,8.455522196128439916e-01
1.704441374460606795e+01,1.554252051791260847e+01,8.430790172699583751e-01
1.704761289937386337e+01,1.554296695178877563e+01,8.428014644431381930e-01
1.704694422835373757e+01,1.556874148140541614e+01,8.381258610343116366e-01
1.705018215361598877e+01,1.556918616486048457e+01,8.378462549113995239e-01
1.705342541582227511e+01,1.556962798879261456e+01,8.375668453204778707e-01
1.705477981956338951e+01,1.558273815754762026e+01,8.350848658041125638e-01
1.705804792591102625e+01,1.558317611342313569e+01,8.348046430282065611e-01
1.706132139605288600e+01,1.558361114958506377e+01,8.345246261548930899e-01
1.706460023105494983e+01,1.558404325003758473e+01,8.342448180460232399e-01
1.706788443191288707e+01,1.558447239874412560e+01,8.339652215752088038e-01
1.707117399955157566e+01,1.558489857962755565e+01,8.336858396278190586e-01
1.707446893482460837e+01,1.558532177657035511e+01,8.334066751009771012e-01
1.707776923851380246e+01,1.558574197341480883e+01,8.331277309035559631e-01
1.708107491132873434e+01,1.558615915396318918e+01,8.328490099561743909e-01
1.704336181522987204e+01,1.552877666595053441e+01,8.417580742226458135e-01
1.704457724651014061e+01,1.554188166197902454e+01,8.392654317203669390e-01
1.704777594895703530e+01,1.554232710375761251e+01,8.389851763053192135e-01
1.704710825092227822e+01,1.556809501205567869e+01,8.342733257326030438e-01
1.705034571405645138e+01,1.556853869427162707e+01,8.339909945291151816e-01
1.705358851120529096e+01,1.556897951676997849e+01,8.337088605114706397e-01
1.705494315497420033e+01,1.558208585632813481e+01,8.312073490674738441e-01
1.705821078833083249e+01,1.558252280605741902e+01,8.309243913788683100e-01
1.706148378251499764e+01,1.558295683591624226e+01,8.306416403115632896e-01
1.706476213858455182e+01,1.558338792992183386e+01,8.303590987482620811e-01
1.706804585752706416e+01,1.558381607205076769e+01,8.300767695835195026e-01
1.707133494025933729e+01,1.558424124623913976e+01,8.297946557237396714e-01
1.707462938762692417e+01,1.558466343638275120e+01,8.295127600871722295e-01
1.707792920040364137e+01,1.558508262633729302e+01,8.292310856039073474e-01
1.708123437929107880e+01,1.558549879991853615e+01,8.289496352158730597e-01
1.704352574609251647e+01,1.552813696283009648e+01,8.379663046115297664e-01
1.704474144681611847e+01,1.554123813796462450e+01,8.354542375121182252e-01
1.704793969266176035e+01,1.554168258051954155e+01,8.351712845970440391e-01
1.704727296936854941e+01,1.556744381924461429e+01,8.304232130491991937e-01
1.705050996601087121e+01,1.556788649303340222e+01,8.301381619102857767e-01
1.705375229371550461e+01,1.556832630691040009e+01,8.298533086171370199e-01
1.705510717607471349e+01,1.558142878942652843e+01,8.273322810172676345e-01
1.705837433198813713e+01,1.558186472579195758e+01,8.270465936016749842e-01
1.706164684573916190e+01,1.558229774213081953e+01,8.267611135320622751e-01
1.706492471837745484e+01,1.558272782247349397e+01,8.264758437119432699e-01
1.706820795088243159e+01,1.558315495080980284e+01,8.261907870567740675e-01
1.707149654416277684e+01,1.558357911108917015e+01,8.259059464939508821e-01
